Step: 66 | Episode 1 | Return: 2.00 | Elapsed: 0.01 min
Step: 45667 | Episode 1129 | Return: 1.00 | Elapsed: 2.29 min
Step: 45692 | Episode 1130 | Return: 0.00 | Elapsed: 2.29 min
Step: 45758 | Episode 1131 | Return: 0.00 | Elapsed: 2.30 min
Step: 45801 | Episode 1132 | Return: 0.00 | Elapsed: 2.30 min
Step: 45840 | Episode 1133 | Return: 0.00 | Elapsed: 2.30 min
Step: 45891 | Episode 1134 | Return: 0.00 | Elapsed: 2.30 min
Step: 45927 | Episode 1135 | Return: 0.00 | Elapsed: 2.31 min
Step: 45984 | Episode 1136 | Return: 0.00 | Elapsed: 2.31 min
Step: 46007 | Episode 1137 | Return: 0.00 | Elapsed: 2.31 min
Step: 46049 | Episode 1138 | Return: 0.00 | Elapsed: 2.31 min
Step: 46074 | Episode 1139 | Return: 0.00 | Elapsed: 2.31 min
Step: 46118 | Episode 1140 | Return: 0.00 | Elapsed: 2.32 min
Step: 46169 | Episode 1141 | Return: 0.00 | Elapsed: 2.32 min
Step: 46217 | Episode 1142 | Return: 1.00 | Elapsed: 2.32 min
Step: 46260 | Episode 1143 | Return: 0.00 | Elapsed: 2.32 min
Step: 46307 | Episode 1144 | Return: 1.00 | Elapsed: 2.33 min
Step: 46358 | Episode 1145 | Return: 1.00 | Elapsed: 2.33 min
Step: 46414 | Episode 1146 | Return: 1.00 | Elapsed: 2.33 min
Step: 46439 | Episode 1147 | Return: 0.00 | Elapsed: 2.33 min
Step: 46462 | Episode 1148 | Return: 0.00 | Elapsed: 2.33 min
Step: 46483 | Episode 1149 | Return: 0.00 | Elapsed: 2.34 min
Step: 46515 | Episode 1150 | Return: 0.00 | Elapsed: 2.34 min
Step: 46538 | Episode 1151 | Return: 0.00 | Elapsed: 2.34 min
Step: 46570 | Episode 1152 | Return: 0.00 | Elapsed: 2.34 min
Step: 46595 | Episode 1153 | Return: 0.00 | Elapsed: 2.34 min
Step: 46627 | Episode 1154 | Return: 0.00 | Elapsed: 2.34 min
Step: 46686 | Episode 1155 | Return: 0.00 | Elapsed: 2.35 min
Step: 46722 | Episode 1156 | Return: 0.00 | Elapsed: 2.35 min
Step: 46761 | Episode 1157 | Return: 0.00 | Elapsed: 2.35 min
Step: 46812 | Episode 1158 | Return: 1.00 | Elapsed: 2.35 min
Step: 46837 | Episode 1159 | Return: 0.00 | Elapsed: 2.35 min
Step: 46873 | Episode 1160 | Return: 0.00 | Elapsed: 2.36 min
Step: 46922 | Episode 1161 | Return: 0.00 | Elapsed: 2.36 min
Step: 46968 | Episode 1162 | Return: 1.00 | Elapsed: 2.36 min
Step: 47023 | Episode 1163 | Return: 2.00 | Elapsed: 2.36 min
Step: 47044 | Episode 1164 | Return: 0.00 | Elapsed: 2.36 min
Step: 47129 | Episode 1165 | Return: 3.00 | Elapsed: 2.37 min
Step: 47203 | Episode 1166 | Return: 1.00 | Elapsed: 2.37 min
Step: 47244 | Episode 1167 | Return: 0.00 | Elapsed: 2.37 min
Step: 47287 | Episode 1168 | Return: 1.00 | Elapsed: 2.38 min
Step: 47312 | Episode 1169 | Return: 0.00 | Elapsed: 2.38 min
Step: 47358 | Episode 1170 | Return: 0.00 | Elapsed: 2.38 min
Step: 47390 | Episode 1171 | Return: 0.00 | Elapsed: 2.38 min
Step: 47441 | Episode 1172 | Return: 1.00 | Elapsed: 2.38 min
Step: 47477 | Episode 1173 | Return: 1.00 | Elapsed: 2.39 min
Step: 47555 | Episode 1174 | Return: 1.00 | Elapsed: 2.39 min
Step: 47638 | Episode 1175 | Return: 1.00 | Elapsed: 2.39 min
Step: 47713 | Episode 1176 | Return: 2.00 | Elapsed: 2.40 min
Step: 47757 | Episode 1177 | Return: 2.00 | Elapsed: 2.40 min
Step: 47798 | Episode 1178 | Return: 0.00 | Elapsed: 2.40 min
Step: 47856 | Episode 1179 | Return: 2.00 | Elapsed: 2.40 min
Step: 47877 | Episode 1180 | Return: 0.00 | Elapsed: 2.40 min
Step: 47920 | Episode 1181 | Return: 1.00 | Elapsed: 2.41 min
Step: 47967 | Episode 1182 | Return: 0.00 | Elapsed: 2.41 min
Step: 47992 | Episode 1183 | Return: 0.00 | Elapsed: 2.41 min
Step: 48041 | Episode 1184 | Return: 0.00 | Elapsed: 2.41 min
Step: 48076 | Episode 1185 | Return: 0.00 | Elapsed: 2.41 min
Step: 48129 | Episode 1186 | Return: 1.00 | Elapsed: 2.42 min
Step: 48154 | Episode 1187 | Return: 0.00 | Elapsed: 2.42 min
Step: 48177 | Episode 1188 | Return: 0.00 | Elapsed: 2.42 min
Step: 48202 | Episode 1189 | Return: 0.00 | Elapsed: 2.42 min
Step: 48236 | Episode 1190 | Return: 1.00 | Elapsed: 2.43 min
Step: 48324 | Episode 1191 | Return: 0.00 | Elapsed: 2.43 min
Step: 48349 | Episode 1192 | Return: 0.00 | Elapsed: 2.43 min
Step: 48383 | Episode 1193 | Return: 0.00 | Elapsed: 2.43 min
Step: 48430 | Episode 1194 | Return: 1.00 | Elapsed: 2.43 min
Step: 48464 | Episode 1195 | Return: 0.00 | Elapsed: 2.44 min
Step: 48505 | Episode 1196 | Return: 0.00 | Elapsed: 2.44 min
Step: 48563 | Episode 1197 | Return: 1.00 | Elapsed: 2.44 min
Step: 48629 | Episode 1198 | Return: 1.00 | Elapsed: 2.44 min
Step: 48665 | Episode 1199 | Return: 1.00 | Elapsed: 2.45 min
Step: 48731 | Episode 1200 | Return: 0.00 | Elapsed: 2.45 min
Step: 48772 | Episode 1201 | Return: 2.00 | Elapsed: 2.45 min
Step: 48808 | Episode 1202 | Return: 1.00 | Elapsed: 2.45 min
Step: 48840 | Episode 1203 | Return: 0.00 | Elapsed: 2.46 min
Step: 48877 | Episode 1204 | Return: 0.00 | Elapsed: 2.46 min
Step: 48911 | Episode 1205 | Return: 1.00 | Elapsed: 2.46 min
Step: 48955 | Episode 1206 | Return: 0.00 | Elapsed: 2.46 min
Step: 48998 | Episode 1207 | Return: 0.00 | Elapsed: 2.46 min
Step: 49062 | Episode 1208 | Return: 1.00 | Elapsed: 2.47 min
Step: 49105 | Episode 1209 | Return: 0.00 | Elapsed: 2.47 min
Step: 49139 | Episode 1210 | Return: 0.00 | Elapsed: 2.47 min
Step: 49164 | Episode 1211 | Return: 0.00 | Elapsed: 2.47 min
Step: 49211 | Episode 1212 | Return: 0.00 | Elapsed: 2.48 min
Step: 49252 | Episode 1213 | Return: 0.00 | Elapsed: 2.48 min
Step: 49301 | Episode 1214 | Return: 0.00 | Elapsed: 2.48 min
Step: 49357 | Episode 1215 | Return: 0.00 | Elapsed: 2.48 min
Step: 49378 | Episode 1216 | Return: 0.00 | Elapsed: 2.49 min
Step: 49417 | Episode 1217 | Return: 0.00 | Elapsed: 2.49 min
Step: 49456 | Episode 1218 | Return: 0.00 | Elapsed: 2.49 min
Step: 49501 | Episode 1219 | Return: 0.00 | Elapsed: 2.49 min
Step: 49537 | Episode 1220 | Return: 0.00 | Elapsed: 2.49 min
Step: 49589 | Episode 1221 | Return: 0.00 | Elapsed: 2.50 min
Step: 49614 | Episode 1222 | Return: 0.00 | Elapsed: 2.50 min
Step: 49655 | Episode 1223 | Return: 0.00 | Elapsed: 2.50 min
Step: 49703 | Episode 1224 | Return: 2.00 | Elapsed: 2.50 min
Step: 49728 | Episode 1225 | Return: 0.00 | Elapsed: 2.50 min
Step: 49776 | Episode 1226 | Return: 0.00 | Elapsed: 2.51 min
Step: 49867 | Episode 1227 | Return: 1.00 | Elapsed: 2.51 min
Step: 49914 | Episode 1228 | Return: 0.00 | Elapsed: 2.51 min
Step: 49955 | Episode 1229 | Return: 0.00 | Elapsed: 2.52 min
Step: 50003 | Episode 1230 | Return: 0.00 | Elapsed: 2.52 min
Step: 50040 | Episode 1231 | Return: 0.00 | Elapsed: 2.52 min
Step: 50081 | Episode 1232 | Return: 0.00 | Elapsed: 2.52 min
Step: 50104 | Episode 1233 | Return: 0.00 | Elapsed: 2.53 min
Step: 50136 | Episode 1234 | Return: 0.00 | Elapsed: 2.53 min
Step: 50203 | Episode 1235 | Return: 0.00 | Elapsed: 2.53 min
Step: 50246 | Episode 1236 | Return: 0.00 | Elapsed: 2.53 min
Step: 50285 | Episode 1237 | Return: 0.00 | Elapsed: 2.53 min
Step: 50326 | Episode 1238 | Return: 0.00 | Elapsed: 2.54 min
Step: 50372 | Episode 1239 | Return: 0.00 | Elapsed: 2.54 min
Step: 50418 | Episode 1240 | Return: 1.00 | Elapsed: 2.54 min
Step: 50471 | Episode 1241 | Return: 0.00 | Elapsed: 2.54 min
Step: 50517 | Episode 1242 | Return: 0.00 | Elapsed: 2.55 min
Step: 50542 | Episode 1243 | Return: 0.00 | Elapsed: 2.55 min
Step: 50585 | Episode 1244 | Return: 0.00 | Elapsed: 2.55 min
Step: 50631 | Episode 1245 | Return: 1.00 | Elapsed: 2.55 min
Step: 50656 | Episode 1246 | Return: 0.00 | Elapsed: 2.55 min
Step: 50690 | Episode 1247 | Return: 1.00 | Elapsed: 2.56 min
Step: 50743 | Episode 1248 | Return: 0.00 | Elapsed: 2.56 min
Step: 50787 | Episode 1249 | Return: 1.00 | Elapsed: 2.56 min
Step: 50841 | Episode 1250 | Return: 0.00 | Elapsed: 2.56 min
Step: 50878 | Episode 1251 | Return: 0.00 | Elapsed: 2.57 min
Step: 50922 | Episode 1252 | Return: 0.00 | Elapsed: 2.57 min
Step: 50952 | Episode 1253 | Return: 0.00 | Elapsed: 2.57 min
Step: 50986 | Episode 1254 | Return: 0.00 | Elapsed: 2.57 min
Step: 51011 | Episode 1255 | Return: 0.00 | Elapsed: 2.57 min
Step: 51058 | Episode 1256 | Return: 1.00 | Elapsed: 2.58 min
Step: 51090 | Episode 1257 | Return: 1.00 | Elapsed: 2.58 min
Step: 51131 | Episode 1258 | Return: 0.00 | Elapsed: 2.58 min
Step: 51187 | Episode 1259 | Return: 0.00 | Elapsed: 2.58 min
Step: 51258 | Episode 1260 | Return: 1.00 | Elapsed: 2.59 min
Step: 51304 | Episode 1261 | Return: 1.00 | Elapsed: 2.59 min
Step: 51354 | Episode 1262 | Return: 1.00 | Elapsed: 2.59 min
Step: 51388 | Episode 1263 | Return: 0.00 | Elapsed: 2.59 min
Step: 51461 | Episode 1264 | Return: 3.00 | Elapsed: 2.60 min
Step: 51497 | Episode 1265 | Return: 0.00 | Elapsed: 2.60 min
Step: 51533 | Episode 1266 | Return: 0.00 | Elapsed: 2.60 min
Step: 51565 | Episode 1267 | Return: 0.00 | Elapsed: 2.60 min
Step: 51609 | Episode 1268 | Return: 2.00 | Elapsed: 2.60 min
Step: 51643 | Episode 1269 | Return: 0.00 | Elapsed: 2.61 min
Step: 51687 | Episode 1270 | Return: 0.00 | Elapsed: 2.61 min
Step: 51708 | Episode 1271 | Return: 0.00 | Elapsed: 2.61 min
Step: 51773 | Episode 1272 | Return: 1.00 | Elapsed: 2.61 min
Step: 51819 | Episode 1273 | Return: 1.00 | Elapsed: 2.62 min
Step: 51853 | Episode 1274 | Return: 0.00 | Elapsed: 2.62 min
Step: 51901 | Episode 1275 | Return: 0.00 | Elapsed: 2.62 min
Step: 51945 | Episode 1276 | Return: 2.00 | Elapsed: 2.62 min
Step: 52023 | Episode 1277 | Return: 2.00 | Elapsed: 2.63 min
Step: 52080 | Episode 1278 | Return: 0.00 | Elapsed: 2.63 min
Step: 52116 | Episode 1279 | Return: 1.00 | Elapsed: 2.63 min
Step: 52169 | Episode 1280 | Return: 0.00 | Elapsed: 2.63 min
Step: 52213 | Episode 1281 | Return: 0.00 | Elapsed: 2.64 min
Step: 52260 | Episode 1282 | Return: 0.00 | Elapsed: 2.64 min
Step: 52294 | Episode 1283 | Return: 0.00 | Elapsed: 2.64 min
Step: 52328 | Episode 1284 | Return: 0.00 | Elapsed: 2.64 min
Step: 52362 | Episode 1285 | Return: 0.00 | Elapsed: 2.64 min
Step: 52385 | Episode 1286 | Return: 0.00 | Elapsed: 2.65 min
Step: 52421 | Episode 1287 | Return: 0.00 | Elapsed: 2.65 min
Step: 52494 | Episode 1288 | Return: 1.00 | Elapsed: 2.65 min
Step: 52528 | Episode 1289 | Return: 0.00 | Elapsed: 2.65 min
Step: 52572 | Episode 1290 | Return: 0.00 | Elapsed: 2.65 min
Step: 52622 | Episode 1291 | Return: 0.00 | Elapsed: 2.66 min
Step: 52647 | Episode 1292 | Return: 0.00 | Elapsed: 2.66 min
Step: 52679 | Episode 1293 | Return: 0.00 | Elapsed: 2.66 min
Step: 52745 | Episode 1294 | Return: 0.00 | Elapsed: 2.66 min
Step: 52781 | Episode 1295 | Return: 0.00 | Elapsed: 2.67 min
Step: 52802 | Episode 1296 | Return: 0.00 | Elapsed: 2.67 min
Step: 52825 | Episode 1297 | Return: 0.00 | Elapsed: 2.67 min
Step: 52868 | Episode 1298 | Return: 0.00 | Elapsed: 2.67 min
Step: 52914 | Episode 1299 | Return: 0.00 | Elapsed: 2.67 min
Step: 52955 | Episode 1300 | Return: 0.00 | Elapsed: 2.68 min
Step: 52997 | Episode 1301 | Return: 0.00 | Elapsed: 2.68 min
Step: 53041 | Episode 1302 | Return: 0.00 | Elapsed: 2.68 min
Step: 53118 | Episode 1303 | Return: 0.00 | Elapsed: 2.68 min
Step: 53143 | Episode 1304 | Return: 0.00 | Elapsed: 2.69 min
Step: 53166 | Episode 1305 | Return: 0.00 | Elapsed: 2.69 min
Step: 53210 | Episode 1306 | Return: 0.00 | Elapsed: 2.69 min
Step: 53267 | Episode 1307 | Return: 0.00 | Elapsed: 2.69 min
Step: 53318 | Episode 1308 | Return: 0.00 | Elapsed: 2.69 min
Step: 53364 | Episode 1309 | Return: 1.00 | Elapsed: 2.70 min
Step: 53427 | Episode 1310 | Return: 0.00 | Elapsed: 2.70 min
Step: 53461 | Episode 1311 | Return: 0.00 | Elapsed: 2.70 min
Step: 53484 | Episode 1312 | Return: 0.00 | Elapsed: 2.70 min
Step: 53505 | Episode 1313 | Return: 0.00 | Elapsed: 2.70 min
Step: 53560 | Episode 1314 | Return: 1.00 | Elapsed: 2.71 min
Step: 53602 | Episode 1315 | Return: 0.00 | Elapsed: 2.71 min
Step: 53662 | Episode 1316 | Return: 0.00 | Elapsed: 2.71 min
Step: 53708 | Episode 1317 | Return: 1.00 | Elapsed: 2.71 min
Step: 53766 | Episode 1318 | Return: 1.00 | Elapsed: 2.72 min
Step: 53807 | Episode 1319 | Return: 0.00 | Elapsed: 2.72 min
Step: 53841 | Episode 1320 | Return: 0.00 | Elapsed: 2.72 min
Step: 53866 | Episode 1321 | Return: 0.00 | Elapsed: 2.72 min
Step: 53891 | Episode 1322 | Return: 0.00 | Elapsed: 2.73 min
Step: 53916 | Episode 1323 | Return: 0.00 | Elapsed: 2.73 min
Step: 53962 | Episode 1324 | Return: 1.00 | Elapsed: 2.73 min
Step: 53987 | Episode 1325 | Return: 0.00 | Elapsed: 2.73 min
Step: 54008 | Episode 1326 | Return: 0.00 | Elapsed: 2.73 min
Step: 54049 | Episode 1327 | Return: 0.00 | Elapsed: 2.73 min
Step: 54092 | Episode 1328 | Return: 0.00 | Elapsed: 2.74 min
Step: 54143 | Episode 1329 | Return: 0.00 | Elapsed: 2.74 min
Step: 54168 | Episode 1330 | Return: 0.00 | Elapsed: 2.74 min
Step: 54209 | Episode 1331 | Return: 0.00 | Elapsed: 2.74 min
Step: 54260 | Episode 1332 | Return: 0.00 | Elapsed: 2.75 min
Step: 54311 | Episode 1333 | Return: 1.00 | Elapsed: 2.75 min
Step: 54362 | Episode 1334 | Return: 1.00 | Elapsed: 2.75 min
Step: 54399 | Episode 1335 | Return: 0.00 | Elapsed: 2.75 min
Step: 54435 | Episode 1336 | Return: 1.00 | Elapsed: 2.75 min
Step: 54460 | Episode 1337 | Return: 0.00 | Elapsed: 2.76 min
Step: 54485 | Episode 1338 | Return: 0.00 | Elapsed: 2.76 min
Step: 54515 | Episode 1339 | Return: 0.00 | Elapsed: 2.76 min
Step: 54556 | Episode 1340 | Return: 0.00 | Elapsed: 2.76 min
Step: 54600 | Episode 1341 | Return: 0.00 | Elapsed: 2.77 min
Step: 54673 | Episode 1342 | Return: 0.00 | Elapsed: 2.77 min
Step: 54709 | Episode 1343 | Return: 1.00 | Elapsed: 2.77 min
Step: 54773 | Episode 1344 | Return: 0.00 | Elapsed: 2.77 min
Step: 54816 | Episode 1345 | Return: 0.00 | Elapsed: 2.78 min
Step: 54841 | Episode 1346 | Return: 0.00 | Elapsed: 2.78 min
Step: 54866 | Episode 1347 | Return: 0.00 | Elapsed: 2.78 min
Step: 54913 | Episode 1348 | Return: 0.00 | Elapsed: 2.78 min
Step: 54981 | Episode 1349 | Return: 1.00 | Elapsed: 2.79 min
Step: 55047 | Episode 1350 | Return: 0.00 | Elapsed: 2.79 min
Step: 55086 | Episode 1351 | Return: 0.00 | Elapsed: 2.79 min
Step: 55169 | Episode 1352 | Return: 0.00 | Elapsed: 2.79 min
Step: 55210 | Episode 1353 | Return: 0.00 | Elapsed: 2.80 min
Step: 55265 | Episode 1354 | Return: 0.00 | Elapsed: 2.80 min
Step: 55311 | Episode 1355 | Return: 0.00 | Elapsed: 2.80 min
Step: 55352 | Episode 1356 | Return: 2.00 | Elapsed: 2.80 min
Step: 55377 | Episode 1357 | Return: 0.00 | Elapsed: 2.81 min
Step: 55420 | Episode 1358 | Return: 0.00 | Elapsed: 2.81 min
Step: 55486 | Episode 1359 | Return: 0.00 | Elapsed: 2.81 min
Step: 55551 | Episode 1360 | Return: 2.00 | Elapsed: 2.81 min
Step: 55576 | Episode 1361 | Return: 0.00 | Elapsed: 2.82 min
Step: 55627 | Episode 1362 | Return: 1.00 | Elapsed: 2.82 min
Step: 55664 | Episode 1363 | Return: 0.00 | Elapsed: 2.82 min
Step: 55711 | Episode 1364 | Return: 2.00 | Elapsed: 2.82 min
Step: 55764 | Episode 1365 | Return: 0.00 | Elapsed: 2.83 min
Step: 55812 | Episode 1366 | Return: 0.00 | Elapsed: 2.83 min
Step: 55835 | Episode 1367 | Return: 0.00 | Elapsed: 2.83 min
Step: 55871 | Episode 1368 | Return: 1.00 | Elapsed: 2.83 min
Step: 55922 | Episode 1369 | Return: 0.00 | Elapsed: 2.83 min
Step: 55956 | Episode 1370 | Return: 0.00 | Elapsed: 2.84 min
Step: 55997 | Episode 1371 | Return: 0.00 | Elapsed: 2.84 min
Step: 56022 | Episode 1372 | Return: 0.00 | Elapsed: 2.84 min
Step: 56061 | Episode 1373 | Return: 0.00 | Elapsed: 2.84 min
Step: 56123 | Episode 1374 | Return: 1.00 | Elapsed: 2.85 min
Step: 56146 | Episode 1375 | Return: 0.00 | Elapsed: 2.85 min
Step: 56190 | Episode 1376 | Return: 0.00 | Elapsed: 2.85 min
Step: 56227 | Episode 1377 | Return: 1.00 | Elapsed: 2.85 min
Step: 56293 | Episode 1378 | Return: 0.00 | Elapsed: 2.85 min
Step: 56366 | Episode 1379 | Return: 0.00 | Elapsed: 2.86 min
Step: 56407 | Episode 1380 | Return: 0.00 | Elapsed: 2.86 min
Step: 56455 | Episode 1381 | Return: 0.00 | Elapsed: 2.86 min
Step: 56502 | Episode 1382 | Return: 0.00 | Elapsed: 2.86 min
Step: 56525 | Episode 1383 | Return: 0.00 | Elapsed: 2.87 min
Step: 56557 | Episode 1384 | Return: 0.00 | Elapsed: 2.87 min
Step: 56593 | Episode 1385 | Return: 0.00 | Elapsed: 2.87 min
Step: 56614 | Episode 1386 | Return: 0.00 | Elapsed: 2.87 min
Step: 56669 | Episode 1387 | Return: 0.00 | Elapsed: 2.87 min
Step: 56703 | Episode 1388 | Return: 0.00 | Elapsed: 2.88 min
Step: 56754 | Episode 1389 | Return: 1.00 | Elapsed: 2.88 min
Step: 56809 | Episode 1390 | Return: 1.00 | Elapsed: 2.88 min
Step: 56855 | Episode 1391 | Return: 0.00 | Elapsed: 2.88 min
Step: 56909 | Episode 1392 | Return: 2.00 | Elapsed: 2.89 min
Step: 56943 | Episode 1393 | Return: 0.00 | Elapsed: 2.89 min
Step: 56984 | Episode 1394 | Return: 0.00 | Elapsed: 2.89 min
Step: 57009 | Episode 1395 | Return: 0.00 | Elapsed: 2.89 min
Step: 57058 | Episode 1396 | Return: 1.00 | Elapsed: 2.89 min
Step: 57121 | Episode 1397 | Return: 0.00 | Elapsed: 2.90 min
Step: 57166 | Episode 1398 | Return: 0.00 | Elapsed: 2.90 min
Step: 57209 | Episode 1399 | Return: 0.00 | Elapsed: 2.90 min
Step: 57239 | Episode 1400 | Return: 0.00 | Elapsed: 2.90 min
Step: 57280 | Episode 1401 | Return: 0.00 | Elapsed: 2.91 min
Step: 57314 | Episode 1402 | Return: 0.00 | Elapsed: 2.91 min
Step: 57339 | Episode 1403 | Return: 0.00 | Elapsed: 2.91 min
Step: 57386 | Episode 1404 | Return: 0.00 | Elapsed: 2.91 min
Step: 57422 | Episode 1405 | Return: 0.00 | Elapsed: 2.91 min
Step: 57465 | Episode 1406 | Return: 0.00 | Elapsed: 2.92 min
Step: 57520 | Episode 1407 | Return: 1.00 | Elapsed: 2.92 min
Step: 57565 | Episode 1408 | Return: 0.00 | Elapsed: 2.92 min
Step: 57608 | Episode 1409 | Return: 2.00 | Elapsed: 2.92 min
Step: 57661 | Episode 1410 | Return: 1.00 | Elapsed: 2.92 min
Step: 57700 | Episode 1411 | Return: 0.00 | Elapsed: 2.93 min
Step: 57741 | Episode 1412 | Return: 0.00 | Elapsed: 2.93 min
Step: 57782 | Episode 1413 | Return: 1.00 | Elapsed: 2.93 min
Step: 57827 | Episode 1414 | Return: 0.00 | Elapsed: 2.93 min
Step: 57885 | Episode 1415 | Return: 0.00 | Elapsed: 2.94 min
Step: 57949 | Episode 1416 | Return: 0.00 | Elapsed: 2.94 min
Step: 57985 | Episode 1417 | Return: 0.00 | Elapsed: 2.94 min
Step: 58019 | Episode 1418 | Return: 0.00 | Elapsed: 2.94 min
Step: 58051 | Episode 1419 | Return: 0.00 | Elapsed: 2.94 min
Step: 58072 | Episode 1420 | Return: 0.00 | Elapsed: 2.95 min
Step: 58135 | Episode 1421 | Return: 1.00 | Elapsed: 2.95 min
Step: 58188 | Episode 1422 | Return: 1.00 | Elapsed: 2.95 min
Step: 58222 | Episode 1423 | Return: 0.00 | Elapsed: 2.95 min
Step: 58256 | Episode 1424 | Return: 1.00 | Elapsed: 2.96 min
Step: 58297 | Episode 1425 | Return: 0.00 | Elapsed: 2.96 min
Step: 58322 | Episode 1426 | Return: 0.00 | Elapsed: 2.96 min
Step: 58366 | Episode 1427 | Return: 1.00 | Elapsed: 2.96 min
Step: 58414 | Episode 1428 | Return: 1.00 | Elapsed: 2.96 min
Step: 58459 | Episode 1429 | Return: 0.00 | Elapsed: 2.97 min
Step: 58484 | Episode 1430 | Return: 0.00 | Elapsed: 2.97 min
Step: 58509 | Episode 1431 | Return: 0.00 | Elapsed: 2.97 min
Step: 58550 | Episode 1432 | Return: 2.00 | Elapsed: 2.97 min
Step: 58626 | Episode 1433 | Return: 1.00 | Elapsed: 2.98 min
Step: 58661 | Episode 1434 | Return: 0.00 | Elapsed: 2.98 min
Step: 58705 | Episode 1435 | Return: 1.00 | Elapsed: 2.98 min
Step: 58753 | Episode 1436 | Return: 0.00 | Elapsed: 2.98 min
Step: 58787 | Episode 1437 | Return: 0.00 | Elapsed: 2.99 min
Step: 58846 | Episode 1438 | Return: 1.00 | Elapsed: 2.99 min
Step: 58899 | Episode 1439 | Return: 1.00 | Elapsed: 2.99 min
Step: 58951 | Episode 1440 | Return: 0.00 | Elapsed: 2.99 min
Step: 58987 | Episode 1441 | Return: 0.00 | Elapsed: 2.99 min
Step: 59038 | Episode 1442 | Return: 0.00 | Elapsed: 3.00 min
Step: 59063 | Episode 1443 | Return: 0.00 | Elapsed: 3.00 min
Step: 59109 | Episode 1444 | Return: 1.00 | Elapsed: 3.00 min
Step: 59159 | Episode 1445 | Return: 2.00 | Elapsed: 3.00 min
Step: 59180 | Episode 1446 | Return: 0.00 | Elapsed: 3.00 min
Step: 59214 | Episode 1447 | Return: 0.00 | Elapsed: 3.01 min
Step: 59237 | Episode 1448 | Return: 0.00 | Elapsed: 3.01 min
Step: 59285 | Episode 1449 | Return: 0.00 | Elapsed: 3.01 min
Step: 59341 | Episode 1450 | Return: 1.00 | Elapsed: 3.01 min
Step: 59366 | Episode 1451 | Return: 0.00 | Elapsed: 3.01 min
Step: 59408 | Episode 1452 | Return: 0.00 | Elapsed: 3.02 min
Step: 59449 | Episode 1453 | Return: 0.00 | Elapsed: 3.02 min
Step: 59483 | Episode 1454 | Return: 1.00 | Elapsed: 3.02 min
Step: 59526 | Episode 1455 | Return: 0.00 | Elapsed: 3.02 min
Step: 59583 | Episode 1456 | Return: 0.00 | Elapsed: 3.03 min
Step: 59624 | Episode 1457 | Return: 0.00 | Elapsed: 3.03 min
Step: 59695 | Episode 1458 | Return: 0.00 | Elapsed: 3.03 min
Step: 59718 | Episode 1459 | Return: 0.00 | Elapsed: 3.03 min
Step: 59764 | Episode 1460 | Return: 0.00 | Elapsed: 3.04 min
Step: 59837 | Episode 1461 | Return: 0.00 | Elapsed: 3.04 min
Step: 59871 | Episode 1462 | Return: 0.00 | Elapsed: 3.04 min
Step: 59924 | Episode 1463 | Return: 0.00 | Elapsed: 3.05 min
Step: 59992 | Episode 1464 | Return: 1.00 | Elapsed: 3.05 min
Step: 60029 | Episode 1465 | Return: 0.00 | Elapsed: 3.05 min
Step: 60068 | Episode 1466 | Return: 0.00 | Elapsed: 3.05 min
Step: 60102 | Episode 1467 | Return: 0.00 | Elapsed: 3.06 min
Step: 60146 | Episode 1468 | Return: 0.00 | Elapsed: 3.06 min
Step: 60187 | Episode 1469 | Return: 2.00 | Elapsed: 3.06 min
Step: 60219 | Episode 1470 | Return: 0.00 | Elapsed: 3.06 min
Step: 60242 | Episode 1471 | Return: 0.00 | Elapsed: 3.06 min
Step: 60267 | Episode 1472 | Return: 0.00 | Elapsed: 3.07 min
Step: 60308 | Episode 1473 | Return: 0.00 | Elapsed: 3.07 min
Step: 60365 | Episode 1474 | Return: 1.00 | Elapsed: 3.07 min
Step: 60388 | Episode 1475 | Return: 0.00 | Elapsed: 3.07 min
Step: 60422 | Episode 1476 | Return: 0.00 | Elapsed: 3.08 min
Step: 60475 | Episode 1477 | Return: 0.00 | Elapsed: 3.08 min
Step: 60509 | Episode 1478 | Return: 0.00 | Elapsed: 3.08 min
Step: 60541 | Episode 1479 | Return: 1.00 | Elapsed: 3.08 min
Step: 60589 | Episode 1480 | Return: 0.00 | Elapsed: 3.08 min
Step: 60623 | Episode 1481 | Return: 0.00 | Elapsed: 3.09 min
Step: 60664 | Episode 1482 | Return: 1.00 | Elapsed: 3.09 min
Step: 60735 | Episode 1483 | Return: 0.00 | Elapsed: 3.09 min
Step: 60786 | Episode 1484 | Return: 0.00 | Elapsed: 3.10 min
Step: 60809 | Episode 1485 | Return: 0.00 | Elapsed: 3.10 min
Step: 60850 | Episode 1486 | Return: 0.00 | Elapsed: 3.10 min
Step: 60902 | Episode 1487 | Return: 0.00 | Elapsed: 3.10 min
Step: 60955 | Episode 1488 | Return: 0.00 | Elapsed: 3.10 min
Step: 60980 | Episode 1489 | Return: 0.00 | Elapsed: 3.11 min
Step: 61039 | Episode 1490 | Return: 4.00 | Elapsed: 3.11 min
Step: 61073 | Episode 1491 | Return: 0.00 | Elapsed: 3.11 min
Step: 61126 | Episode 1492 | Return: 1.00 | Elapsed: 3.11 min
Step: 61177 | Episode 1493 | Return: 0.00 | Elapsed: 3.12 min
Step: 61211 | Episode 1494 | Return: 0.00 | Elapsed: 3.12 min
Step: 61254 | Episode 1495 | Return: 0.00 | Elapsed: 3.12 min
